"","COUNTY","YEAR_1","CASEID_1","BLS_CAREHH_KID_1","BLS_CAREHH_KIDEDUC_1","BLS_CAREHH_KIDHEALTH_1","BLS_CAREHH_KIDOTHER_1","BLS_EDUC_1","BLS_FOOD_1","BLS_HHACT_HHMGMT_1","BLS_LEIS_ARTS_1","BLS_LEIS_ATTEND_1","BLS_LEIS_ATTSPORT_1","BLS_LEIS_PARTSPORT_1","BLS_LEIS_RELAX_1","BLS_LEIS_SOC_1","BLS_LEIS_SPORT_1","BLS_LEIS_TV_1","BLS_PCARE_1","BLS_PCARE_HEALTH_1","BLS_PURCH_BANK_1","BLS_PURCH_CONS_1","BLS_PURCH_GROC_1","BLS_PURCH_HEALTH_1","BLS_PURCH_HHSERV_1","BLS_PURCH_PCARE_1","BLS_PURCH_PROF_1","BLS_SOCIAL_RELIG_1","BLS_SOCIAL_VOLACT_1","BLS_WORK_OTHER_1","BLS_WORK_WORKING_1","BLS_WORK_WORKREL_1"
"259",42029,2019,20190526589575.3,0.1,0,0,0.1,18,41.5,3,0,0,0,24,282.9,350.9,24,234.9,634.3,39.2,1,16.5,14,0,0,0,1,14,27,0,156.4,0
"260",42043,2019,20190628968280,0,0,0,0,75.5555555555556,73.8888888888889,15.5555555555556,0,0,0,0,238.333333333333,284.111111111111,0,220.555555555556,628.777777777778,0.111111111111111,0,27.2222222222222,0,7.22222222222222,0,13.3333333333333,20.5555555555556,6.66666666666667,20,38.3333333333333,62.7777777777778,0
"261",42045,2019,20190641661325.1,28,1.47058823529412,0,26.5294117647059,0,91.7647058823529,21.7058823529412,0,0,14.1176470588235,32.6470588235294,245.294117647059,285.705882352941,46.7647058823529,133.529411764706,509.235294117647,0,0.588235294117647,25.8823529411765,12.3529411764706,0,0,5.29411764705882,5.88235294117647,12.0588235294118,30.2941176470588,0,170.117647058824,0
"262",42049,2019,20190388523380.3,0,0,0,0,0,89.1666666666667,70.8333333333333,0,0,0,25,351.5,439,25,236.333333333333,393.166666666667,0,0,39.6666666666667,10,0,0,0,0,10,41.6666666666667,0,49.1666666666667,0
"263",42055,2019,20190617856950,104,0,0,104,0,37.4444444444444,15.5555555555556,0,2.22222222222222,0,15,221.111111111111,282.777777777778,15,200,588.444444444444,1.11111111111111,0,9.44444444444444,0.555555555555556,0,0,0,0,15.5555555555556,20.5555555555556,0,100,0
"264",42071,2019,20190499801589.7,28.1666666666667,3.88888888888889,0,24.2777777777778,0,74.1111111111111,3.44444444444444,1.66666666666667,0,13.5,25.2777777777778,247.111111111111,281.277777777778,38.7777777777778,141.666666666667,559,0.555555555555556,0,8.61111111111111,6.38888888888889,0,0,4.22222222222222,4.22222222222222,26.3888888888889,0,6.11111111111111,177.777777777778,0
"265",42081,2019,20190715774203.3,17.5,0,0,17.5,0,98,5,0,0,0,3.75,306.5,314,3.75,256,573.333333333333,0,0,37.0833333333333,0,0,0,0,0,16.6666666666667,15,0,198,0
"266",42085,2019,20190781941923,53,0,0,53,0,73.75,6.75,0,0,0,0,202.25,224.75,0,139.75,453.5,0,0,5.25,5,0,0,0,0,7.5,15,0,369.75,0
"267",42089,2019,20190333186366.5,10.25,0,0,10.25,0,41.25,6.25,0,0,0,0,581.5,626.5,0,276.5,487.5,0.25,0,16.25,0,0,0,0,0,0.75,0,0,0,0
"268",42091,2019,20190652236200,55.7272727272727,0,0,55.7272727272727,0,52.7727272727273,30.7272727272727,25.2272727272727,0,0,10.6818181818182,165.863636363636,237,10.6818181818182,107.818181818182,595.227272727273,35.4545454545455,0,27.3636363636364,8.18181818181818,0,0,1.59090909090909,1.59090909090909,2.63636363636364,16.1363636363636,0,157.409090909091,0
"269",42101,2019,20190603247825,35.2285714285714,0.714285714285714,0,34.5142857142857,0,85.4571428571429,6.62857142857143,5.48571428571429,0,0,15.0857142857143,219.085714285714,248.428571428571,15.0857142857143,171.742857142857,623.742857142857,18.0571428571429,2.57142857142857,30.2,7.22857142857143,0,0,5.14285714285714,9.85714285714286,5.85714285714286,2.71428571428571,5.14285714285714,181.885714285714,0
"270",42107,2019,20190645791426.8,50,0,0,50,0,48,2.2,0,0,0,0,333.6,387.6,0,232,686.2,117,0,22.6,18,0,0,0,4,0,0,0,68,0
"271",42125,2019,20190440521486.3,10,0,0,10,0,94,20,0,0,0,0,116,202.666666666667,0,84.3333333333333,579,0,0,15,0,0,0,0,0,53.3333333333333,0,0,213,0
"272",42129,2019,20190686190336.6,7.78571428571429,1.07142857142857,0,6.71428571428571,0,96.6428571428571,32,10.7142857142857,21.4285714285714,8.57142857142857,1.07142857142857,237.714285714286,280.142857142857,11.7857142857143,171.285714285714,502.071428571429,1.78571428571429,0,36.4285714285714,22.8571428571429,0,0,0,0,1.07142857142857,27.5,0,226.071428571429,0
"273",42133,2019,20190593189259.9,37.1428571428571,5.71428571428571,0,31.4285714285714,10,44.3571428571429,14.2142857142857,38.7142857142857,0,0,33.5714285714286,210.142857142857,325.928571428571,33.5714285714286,149.571428571429,561,0.714285714285714,0,29.2857142857143,10.3571428571429,6.07142857142857,0,0,6.07142857142857,0,16.7857142857143,0,155.428571428571,0
"274",44000,2019,20190626343656.9,47.3076923076923,2.30769230769231,0,45,0,65.3461538461538,12.7307692307692,3.46153846153846,0,0,20.1538461538462,305.923076923077,359.961538461538,20.1538461538462,233.807692307692,563.653846153846,4.61538461538461,0,39.3461538461538,3.84615384615385,2.30769230769231,0.576923076923077,0,2.30769230769231,0,8.46153846153846,0,87.2692307692308,0
"275",45000,2019,20190646786515,22.5390070921986,2.5886524822695,1.38297872340426,18.5673758865248,6.17021276595745,68.8936170212766,10.1276595744681,8.31205673758865,6.97163120567376,0.141843971631206,12.3262411347518,257.567375886525,309.730496453901,12.468085106383,181.475177304965,581.241134751773,16.241134751773,0.0709219858156028,18.3617021276596,7.4113475177305,5.21985815602837,0.319148936170213,0.531914893617021,5.82269503546099,32.9078014184397,9.19148936170213,1.91489361702128,138.645390070922,0
"276",45041,2019,20190507439121.5,0,0,0,0,0,57.75,3.75,0,0,0,7.5,240,270,7.5,131.25,565.25,0.25,0,0,0,0,0,0,0,7.5,0,0,368.75,0
"277",45051,2019,20190700565843.4,0.625,0,0,0.625,0,60.625,3.875,0,0,0,6.875,411.9375,447.5625,6.875,283.0625,575.4375,0.125,0.125,19.6875,4.0625,0,0,1.5625,1.6875,7.5,27.8125,0,85.6875,0
"278",45083,2019,20190677334606.7,5.71428571428571,1.42857142857143,0,4.28571428571429,0,46.5714285714286,13.5714285714286,0,0,0,0,264.714285714286,297,0,210.428571428571,587.571428571429,7.57142857142857,0,13.5714285714286,0,10.8571428571429,10,0,10.8571428571429,30.7142857142857,14,0,214.285714285714,0
"279",45091,2019,20190547522974,2.08333333333333,0,0,2.08333333333333,0,98.75,20.8333333333333,0,0,0,0,320.333333333333,436.583333333333,0,253.833333333333,570.166666666667,3.33333333333333,0,22.0833333333333,5.41666666666667,3.75,0,0,3.75,2.41666666666667,3.41666666666667,0,70.4166666666667,0
"280",46000,2019,20190742651772.4,27.3461538461538,0.384615384615385,0,26.9615384615385,0,58.6153846153846,20.4615384615385,3.46153846153846,8.76923076923077,0,27.1153846153846,309.807692307692,366.961538461538,27.1153846153846,241.115384615385,564.115384615385,0.423076923076923,0.115384615384615,25.1153846153846,13.0769230769231,0,0,0,0.115384615384615,5.19230769230769,9.23076923076923,0,115.923076923077,0
"281",47000,2019,20190657370827.8,29.6337209302326,0.959302325581395,0.116279069767442,28.5581395348837,13.0988372093023,76.8488372093023,14.1627906976744,3.83720930232558,5.90116279069767,1.09883720930233,14.5116279069767,262.604651162791,321.343023255814,15.6104651162791,195.622093023256,591.71511627907,8.72093023255814,0.552325581395349,24.5348837209302,6.44767441860465,4.12790697674419,3.97093023255814,1.04651162790698,5.78488372093023,16.2267441860465,0.872093023255814,1.62790697674419,138.546511627907,0
"282",47009,2019,20190431438991.8,0,0,0,0,0,90,0,0,0,0,71.25,399,406.5,71.25,354,645,0,0,0,0,0,0,0,0,0,0,0,133.75,0
"283",47093,2019,20190662066618.6,18.4375,0,0,18.4375,7.5,62.5,9.25,0,11.5625,0,13.4375,347.8125,384.75,13.4375,252.375,546.125,0.9375,0.0625,4.6875,1.875,0,0,0,3.8125,6.5625,0,0,200.5,0
"284",47125,2019,20190666072641.3,36.1764705882353,2.94117647058824,0,33.2352941176471,36.7647058823529,48.6470588235294,20.2941176470588,0,0,0,2.64705882352941,230.705882352941,247.764705882353,2.64705882352941,160.705882352941,608.294117647059,0,0.294117647058824,24.4117647058824,8.82352941176471,0,0,0,0.294117647058824,31.4705882352941,7.05882352941176,2.94117647058824,111.647058823529,0
"285",47165,2019,20190518300682.6,45.5555555555556,0,0,45.5555555555556,0,62.7777777777778,5.55555555555556,0,0,0,0,167.222222222222,194,0,155,548,0,0,38.3333333333333,6.66666666666667,0,0,13.3333333333333,13.3333333333333,18.8888888888889,11.6666666666667,0,183.333333333333,0
"286",47189,2019,20190590763121.1,16.2857142857143,0,2.14285714285714,14.1428571428571,0,68,2.14285714285714,0,0,0,15,156.428571428571,177.857142857143,15,94.2857142857143,487.857142857143,0.714285714285714,0,18.5714285714286,0,0,21.4285714285714,0,0,38.5714285714286,21.4285714285714,0,386.285714285714,0
"287",48000,2019,20190636180430.6,23.2479338842975,0.991735537190083,0.173553719008264,22.0826446280992,11.3173553719008,68.9619834710744,10.6727272727273,2.50909090909091,4.48264462809917,1.52066115702479,15.2314049586777,250.307438016529,293.862809917355,16.8512396694215,196.310743801653,598.494214876033,5.39669421487603,0.277685950413223,25.1702479338843,7.19338842975207,1.22314049586777,1.35702479338843,2.03140495867769,3.7801652892562,15.2181818181818,10.6876033057851,6.12561983471074,159.395041322314,0.0743801652892562
"288",48041,2019,20190453692038.5,55,0,0,55,0,75,7.5,0,0,0,52.5,225,225,52.5,210,592.5,0,0,37.5,37.5,0,0,0,0,0,0,0,182.5,0
"289",48061,2019,20190474890572.2,6.5,0,0,6.5,0,83.5,11,0,0,0,21.7,198.7,209.2,21.7,73.9,565.5,0,0,9.5,4,29,0,0,29,0,0,0,239.2,0
"290",48135,2019,20191160691080,15,0,0,15,0,97.5,0,0,0,0,0,70,130,0,70,515,0,0,37.5,0,0,0,0,0,0,0,0,437.5,0
"291",48139,2019,20190474521751,0,0,0,0,0,80,213.333333333333,0,0,0,13.3333333333333,82.3333333333333,82.3333333333333,13.3333333333333,23.3333333333333,601.666666666667,1.66666666666667,0,30,20,0,0,0,0,31.6666666666667,96.6666666666667,0,168.333333333333,0
"292",48181,2019,20190607023374.3,10,0,0,10,73.3333333333333,71.6666666666667,0,0,0,0,10,323.333333333333,363.333333333333,10,206.666666666667,620,0,0,12.5,10,0,0,0,0,20,0,0,127.5,0
"293",48215,2019,20190570767805.2,4.63157894736842,0,0,4.63157894736842,11.0526315789474,48.3157894736842,1.47368421052632,18.4210526315789,6.73684210526316,0,14.7368421052632,182.526315789474,275.894736842105,14.7368421052632,131.210526315789,626.578947368421,6.84210526315789,0.263157894736842,27.4736842105263,1.57894736842105,3.57894736842105,0,4.73684210526316,8.57894736842105,4.73684210526316,0,0,184.157894736842,0
"294",48251,2019,20190686191327.6,46,0,0,46,0,90.2,30.4,50,0,0,12,161,239.4,12,125.4,603.8,0,0,30.4,4,0,0,2,2,0,0,0,98.4,0
"295",48309,2019,20190604791479.6,22.8,0,0,22.8,72,54,36,0,0,0,0,77,122,0,69,500,0,0,1,0,0,0,0,0,0,30.4,0,315.4,0
"296",48423,2019,20190832441594.8,0,0,0,0,0,58.75,0,0,0,0,0,232.5,250,0,123.75,484.5,0,0,26.25,0,0,0,0,0,86.25,85.5,0,0,0
"297",48439,2019,20190671189158.6,1.25,0,0,1.25,58.125,115.625,73.5,0,0,0,22.5,271.875,309.625,22.5,236.25,601.25,0,0,19.75,5,0,0,0,0,11.25,0,0,83.125,0
"298",48441,2019,20190560463673.8,21.0909090909091,2.72727272727273,0,18.3636363636364,82.7272727272727,69.5454545454545,8.36363636363636,8.18181818181818,0,0,13.6363636363636,196.272727272727,285,13.6363636363636,117.181818181818,514.181818181818,0.0909090909090909,0,24.6363636363636,17.2727272727273,0,0,0,0,4.09090909090909,5.45454545454545,0,230.272727272727,0
"299",48479,2019,20190535390448.5,24,0,0,24,0,114.5,9,0,0,0,15,181.7,295.2,15,145.7,533.6,0,0,33,9,0,0,0,0,84.5,0,0,55,0
"300",48485,2019,20190454191753.2,4.5,0,0,4.5,0,54.1666666666667,0.833333333333333,0,0,0,0,346.666666666667,346.666666666667,0,335.833333333333,631.666666666667,4.16666666666667,0,6.66666666666667,6.66666666666667,0,2.5,0,0,0,6.66666666666667,0,158.333333333333,0
"301",49000,2019,20190640804661.1,33.5438596491228,0.789473684210526,0.175438596491228,32.5789473684211,23.0701754385965,68.0175438596491,14.0877192982456,9.73684210526316,4.60526315789474,4.10526315789474,14.3859649122807,224.166666666667,282.719298245614,18.4912280701754,151.017543859649,559.728070175439,2.00877192982456,0.087719298245614,24.7631578947368,4.42982456140351,2.36842105263158,0.043859649122807,0,4.16666666666667,15.1315789473684,19.640350877193,0.789473684210526,175.008771929825,0
"302",49053,2019,20190521759753.3,53.5714285714286,4.28571428571429,0,49.2857142857143,0,67.1428571428571,7.14285714285714,0,0,0,0,203.571428571429,330,0,186.428571428571,595,0,0,48.5714285714286,22.1428571428571,8.57142857142857,0,0,8.57142857142857,37.1428571428571,22.1428571428571,0,75.7142857142857,0
"303",50000,2019,20190597054352.4,58.0454545454545,0,0,58.0454545454545,0,80.1363636363636,6.81818181818182,15.9090909090909,0,0,30.6818181818182,343.090909090909,367.636363636364,30.6818181818182,232.272727272727,522.045454545455,1.13636363636364,0,20.1363636363636,7.04545454545455,0,0,0,0,0,2.45454545454545,0,131.363636363636,0
"304",51000,2019,20190659045192.2,24.6918604651163,0.116279069767442,0,24.5755813953488,10.6337209302326,67.6627906976744,11.0116279069767,6.45348837209302,7.2093023255814,3.53488372093023,17.7732558139535,259.104651162791,303.767441860465,22.4418604651163,184.825581395349,581.779069767442,3.97093023255814,0.779069767441861,19.8313953488372,6.62790697674419,1.63372093023256,0.290697674418605,1.22093023255814,5.46511627906977,9.83720930232558,14.3604651162791,0.697674418604651,163.191860465116,0.883720930232558
"305",51013,2019,20190628968299.9,48.7777777777778,2.22222222222222,8.22222222222222,38.3333333333333,0,78.3333333333333,7.88888888888889,0,0,0,10,162.666666666667,198.777777777778,10,73.7777777777778,475.333333333333,1.44444444444444,0,44.4444444444444,11.1111111111111,0,6.66666666666667,0,0,0,2.22222222222222,3.33333333333333,297.777777777778,6.66666666666667
"306",51041,2019,20190681066233.5,11.875,0,0,11.875,18.75,80.625,20.625,0,65.625,0,22.5,252.125,331.5,22.5,158.375,578.875,0,0,18.25,7.5,10,0,0,10,7.5,0,0.625,132.5,0
"307",51087,2019,20190514645306.1,0,0,0,0,0,84.4545454545455,33.1818181818182,0,0,0,10.9090909090909,297.909090909091,322.454545454545,14.5454545454545,177.272727272727,595.272727272727,0.545454545454545,0,12.2727272727273,0,0,0,0,0,11.3636363636364,0,0,254.727272727273,0
"308",51107,2019,20190679645067.9,39.0909090909091,5.45454545454545,0,33.6363636363636,8.63636363636364,84.2727272727273,3.27272727272727,13.6363636363636,0,0,37.7272727272727,219.727272727273,259.363636363636,37.7272727272727,180.181818181818,606.454545454545,0,0,17.7272727272727,10.9090909090909,0,0,0,0,5.45454545454545,0,0,136.454545454545,0
"309",51153,2019,20190467565411.4,42.5,15,0,27.5,0,79.625,17.25,20,0,0,13.75,191.875,223.75,34.375,136.25,595.625,90,0,30.5,18.75,0,0,0,0,3.75,37.5,0,200.125,0
"310",51177,2019,20190605190867,0,0,0,0,0,120.5,10,0,30,0,27.5,334.5,484.5,27.5,334.5,420,0,0,35,0,0,0,0,0,0,0,0,90,0
"311",51179,2019,20190827391327.8,49.2,24,0,25.2,0,117.6,12,0,0,0,0,162.2,190.2,0,150.2,611.6,0,0,56,18,15,0,0,15,0,0,0,194.2,0
"312",51550,2019,20190528189978.8,3.33333333333333,0,0,3.33333333333333,10,69.4444444444444,35.4444444444444,0,0,0,16.6666666666667,129,159.666666666667,16.6666666666667,97.3333333333333,576.777777777778,0,0,52.1111111111111,29.8888888888889,0,0,0,0,0,3.22222222222222,46.6666666666667,61.6666666666667,0
"313",51700,2019,20190581815265.9,21.875,0,0,21.875,11.25,54.125,0.625,0,0,0,13.125,370.625,400.625,13.125,224.375,669.625,0,0,17.5,0,0,0,0,0,23.75,0,15,0,0
"314",51710,2019,20190910047331.1,0,0,0,0,0,51.8571428571429,22.8571428571429,0,37.1428571428571,0,22.1428571428571,296.428571428571,394.142857142857,22.1428571428571,287.857142857143,627.571428571429,3.57142857142857,0,19.2857142857143,0,0,12.8571428571429,0,0,0,15.7142857142857,0,128.571428571429,0
"315",51760,2019,20190706191483.5,74.25,0,0,74.25,0,38.75,0,0,0,0,0,419.5,513.25,0,306.25,652.5,0,0,6.25,5,0,0,0,0,0,0,0,0,0
"316",51810,2019,20190757940371.2,5.08333333333333,5,0,0.0833333333333333,48.0833333333333,66,13.75,10,0,0,23.75,259.583333333333,280.166666666667,23.75,211.25,675.916666666667,73.4166666666667,0,41.9166666666667,10,0,15,0,0,0,0,0,139.083333333333,0
"317",53000,2019,20190681729388.2,34.752427184466,4.42233009708738,0,30.3300970873786,15.8932038834951,73.1504854368932,16.5242718446602,9.85436893203883,7.0631067961165,2.62621359223301,26.3446601941748,233.325242718447,284.73786407767,28.9805825242718,168.029126213592,565.907766990291,2.05339805825243,0.0922330097087379,23.4902912621359,5.46601941747573,1.99029126213592,1.12621359223301,1.25242718446602,3.43203883495146,9.27184466019417,11.5291262135922,0,162.5,0
"318",53033,2019,20190662702757.8,28.4146341463415,0,0,28.4146341463415,41.5853658536585,88.0243902439024,10.9268292682927,9.39024390243902,6.34146341463415,1.46341463414634,45.7317073170732,224.756097560976,279.024390243902,47.4390243902439,137.780487804878,587.073170731707,1.82926829268293,0,15.2926829268293,5.36585365853659,2.92682926829268,2.92682926829268,0,2.92682926829268,1.85365853658537,0,0.24390243902439,148.707317073171,0
"319",53057,2019,20190629959881,36.5384615384615,0,0,36.5384615384615,0,117.307692307692,17.3076923076923,0,0,18.4615384615385,10,232.923076923077,254.769230769231,28.4615384615385,142.538461538462,571.076923076923,0.538461538461538,0.769230769230769,28.8461538461538,4.61538461538461,0,0,0,0.769230769230769,4.61538461538461,13.8461538461538,0,88.4615384615385,0
"320",53061,2019,20190672524852.7,0,0,0,0,0,25,7.33333333333333,60,60,0,0,233.333333333333,353.333333333333,0,188.333333333333,559.333333333333,0,0,1,0,0,0,0,0,0,0,0,257.666666666667,0
"321",54000,2019,20190687936634.5,35.6031746031746,8.88888888888889,0.111111111111111,26.6031746031746,0,73.6507936507936,19.7301587301587,7.88888888888889,6.66666666666667,0,21.952380952381,238.714285714286,302.968253968254,21.952380952381,182.873015873016,571.492063492063,4.53968253968254,0.253968253968254,24.1587301587302,4.52380952380952,4.17460317460317,1.9047619047619,0,4.42857142857143,5.63492063492064,2.14285714285714,0,165.222222222222,0
"322",54039,2019,20190817091533.1,0,0,0,0,0,74,0,0,0,37.5,4.5,352.8,390.8,42,319.8,596.8,0,0,38,15.5,4.5,0,0,4.5,18,21,0,91,0
"323",55000,2019,20190660470235.9,30.9733333333333,0.333333333333333,0,30.64,4.2,73.4066666666667,18.1066666666667,2.86666666666667,4.53333333333333,6.16,19.38,286.806666666667,333.333333333333,25.54,212.12,560.9,2.15333333333333,0.266666666666667,25.3933333333333,8.96666666666667,4.28666666666667,0.886666666666667,0.766666666666667,5.32,4.7,5.28666666666667,2.33333333333333,123.253333333333,0
"324",55059,2019,20190565188625.3,8.57142857142857,0,0,8.57142857142857,92.1428571428571,56,0,25.7142857142857,0,0,42.8571428571429,342.571428571429,368.285714285714,42.8571428571429,259.714285714286,487.857142857143,0,0,56.7142857142857,21.4285714285714,0,5.71428571428571,0,0,8.57142857142857,0,0,158.571428571429,0
"325",55073,2019,20190689857927,4.16666666666667,0,0,4.16666666666667,0,70.1666666666667,49.1666666666667,0,0,0,0,144.166666666667,182.5,0,56.6666666666667,641.666666666667,0,0,25,10,15,0,0,15,0,0,0,170.5,0
"326",55101,2019,20190683857644.4,0,0,0,0,0,52.2222222222222,10,6.66666666666667,0,0,0,442.222222222222,566,0,280.555555555556,521.333333333333,10.8888888888889,0,19.4444444444444,19.4444444444444,0,0,0,0,11.6666666666667,0,0,36.1111111111111,0
"327",55105,2019,20190472356432.2,56.6666666666667,3.33333333333333,0,53.3333333333333,17.5,111.666666666667,11,0,0,0,15,76.6666666666667,125.833333333333,15,39.1666666666667,729.166666666667,0,0,5.83333333333333,0,0,0,0,0,2.5,0,0,80,0
"328",55139,2019,20190521191292.3,0,0,0,0,0,54.1666666666667,5,0,0,0,90,340.666666666667,433.166666666667,90,260,651,145.333333333333,0,0.833333333333333,0,2.5,0,0,2.5,0,0,0,58.3333333333333,0
"329",56000,2019,20190653711542.9,8.2,0,0,8.2,19.48,59.64,8.64,0,4.8,0,7.8,225.6,264,7.8,161.08,568.16,2.48,0,42.6,11.8,0,0,0,0,6.12,22.56,0,151.48,0
