"","X","PC_outcome","DistName","RUC.code","Pop..2020","Change_2010.20_pct","total_poverty_percent","child_poverty_percent","Percent_college_grads_county_19","unemployment_2019","unemployment_2020","pct_state_median_HH_income","Enrollment","FreeElig_mean","RedcEligQty_mean","PaidEligQty_mean","abuse_neglect_investigations","DISTRICT.CUMULATIVE.YEAR.END.ENROLLMENT","DISTRICT.DISCIPLINE.RECORD.COUNT","X05.OUT.OF.SCHOOL.SUSPENSION","X06.IN.SCHOOL.SUSPENSION","Charter","n_students","st_pct_black","st_pct_hisp","st_pct_white","st_pct_native","st_pct_asian","st_pct_pac","st_pct_mult","st_pct_ecodis","st_pct_englishlearners","st_pct_speced","st_pct_bilingual","st_pct_careertech","st_pct_gifted","tot_staff_fte","tot_teach_fte","staff_pct_centraladmin","staff_pct_schooladmin","staff_pct_profsupport","staff_pct_teach","staff_pct_educaides","staff_pct_aux","avg_salary_central","avg_salary_school","avg_salary_prof","avg_salary_teach","staff_pct_minority","stud_teach_ratio","teach_pct_5underexp","teach_avgexp","teach_pct_advdegrees","teach_turnover_rate","teach_pct_black","teach_pct_hisp","teach_pct_white","teach_pct_native","teach_pct_asian","teach_pct_pac","teach_pct_mult","teach_pct_reged","teach_pct_speced","teach_pct_compeduc","teach_pct_esl","taxable_value_per_student_17","local_tax_rate_18","tot_operating_reevenue","rev_pct_state","rev_pct_local","rev_pct_fed","tot_other_rev","fund_balance","net_assets_charter","tot_expend_1819","tot_opexpend_per_student","exp_pct_basiced","exp_pect_speced","exp_pct_state","exp_pct_esl","exp_pct_cartecheduc","exp_pct_gifted","exp_pct_athletics","exp_pct_hsallotment","exp_pct_kinder","exp_pct_na","ani_per_stu","st_pct_minority","teach_pct_minority","st_to_teach_minority","lin_resid"
"213",213,0.594773046274029,"COLORADO ISD",7,8990,-4.4,19.5,23.4,11.3,3.7,7.9,69.4,337.375,0.000210664654481853,1.76647185808849e-05,0.000151063800277912,0,1049,0.110286320254507,0,0.0943796394485684,0,943,8.4,45.3,43.1,0.1,1.1,0,2.1,57.6,4.2,12.6,4.2,28.3,2.9,149.6,66.8,2,3.2,4.3,44.7,26.8,19.1,114542,82406,66025,49088,40,14.1,31.4,11.9,16.5,21.9,0,21.5,72.6,0,6,0,0,69.3,10.4,10.3,0,457097,1.621,16335.934252386,42,45.6,12.4,0,7274.40296924708,0,14171.9268292683,10542,34.9,9.6,10.7,0.3,5.5,0.4,5,1,3.9,28.8,0,57,27.5,29.5,0.992076791294527
"214",214,1.12660949449203,"COLUMBIA-BRAZORIA ISD",1,372031,18.8,8.6,11.1,30,4.2,8.6,130.7,597,3.42501832492106e-05,3.06855332064292e-06,2.92362618833281e-05,0.00500834724540901,3212,0.247746243739566,0.0490818030050083,0.182303839732888,0,2995,8.7,28.9,58.2,0.4,0.4,0,3.3,58.2,7.8,11.2,6.6,32.3,4.5,454.4,209.3,1.3,3.1,7,46.1,12.1,30.4,104749,76997,60212,57388,29.1,14.3,40.9,9.9,14.8,18.5,8,12.3,78.8,0.5,0.5,0,0,74.8,15,0,0.2,423085,1.258,11257.2116861436,40.6,47.9,11.5,0,3667.5776293823,0,11187.8470784641,9753,40.4,9.3,8.5,0.4,4.4,2.1,0.4,1.8,0.1,32.6,0.00500834724540901,41.7,21.3,20.4,0.589217085209623
"215",215,0.852039962391398,"COLUMBUS ISD",6,20557,-1.5,13.6,20.9,21,3.1,5.6,86.8,509.041666666667,0.000126809525594966,1.27821445370819e-05,7.72964684922979e-05,0,1625,0.298302872062663,0.0430809399477807,0.183420365535248,0,1532,10.6,46.9,39.6,0.1,0.8,0,2.2,61.2,14.5,13.6,14.5,30.3,2.6,224.4,120.7,2.2,2.3,6.7,53.8,12.9,22.1,93844,73470,56799,50763,21.3,12.7,28.7,12.8,20.7,9.7,5.5,4.1,90.4,0,0,0,0,81.6,6,5.4,0,706835,1.15,11555.0711488251,13,73.9,13.1,0,5986.26762402089,0,10908.9797650131,9926,37.8,17.3,8.6,0.8,4.2,0.3,4.8,1,2.3,22.9,0,60.6,9.6,51,1.22712580464011
"216",216,1.06353682199878,"COMAL ISD",1,161501,48.9,6.7,9.4,36.8,3,6.2,137.4,869.64224137931,3.74125869218113e-07,6.31099682512284e-08,9.52968100128987e-07,0.00143936667866139,26264,0.131342209427852,0.030346647475111,0.073687577465915,0,25011,2.5,40.1,52.1,0.2,1.4,0.1,3.6,30,5.4,11.9,6,30.7,11.5,2939.5,1574.9,1.5,2.8,10.7,53.6,10.7,20.8,85769,76882,64401,55996,27,15.9,27,11.9,24.4,14.5,1.3,17.7,78.9,0.1,0.3,0.1,1.5,76.1,10.3,0.8,0.4,670395,1.39,10640.3780736476,9.5,82.9,7.6,0,2681.10391427772,0,13449.5039382672,8781,50.3,11.4,3.2,0.3,2.5,0.8,2.9,1.3,0.4,27,0.00143936667866139,47.9,21,26.9,0.31114812724707
"217",217,1.03069477616244,"COMANCHE ISD",7,13594,-2.7,13.5,22.1,20.3,3.2,5.5,84.5,360.75,0.000111259997688306,1.73474243010883e-05,5.83754595528686e-05,0.00143988480921526,1478,0.0619150467962563,0,0,0,1389,0.6,51,45.7,0.5,0.3,0,1.8,69.4,14.8,11.5,14.8,26.9,5.1,224.8,109,0.4,2.2,4.6,48.5,17.3,27,119050,79450,56605,48659,30,12.7,24.3,13.7,15.3,17,0,13.8,85.3,0.9,0,0,0,65.2,8,8.4,6.2,260664,1.25,11796.3880489561,53.7,34.1,12.2,0,4358.47732181425,0,10408.5644348452,9755,41.6,6.4,13.5,1,3.9,0.2,4.7,2.2,0.3,26.4,0.00143988480921526,54.2,14.7,39.5,1.18181711578376
"218",218,0.0899441588638388,"COMFORT ISD",1,44279,32.5,7.4,10.9,42.1,2.7,5,148.2,371.25,0.000151422952588183,3.00800602137215e-05,0.0001326978506263,0.00919963201471941,1128,0.24655013799448,0.0183992640294388,0.169273229070837,0,1087,0.3,55.9,42,0.2,0.4,0,1.3,56.7,13,14.1,11.3,31.9,4.1,154.9,92.7,1.9,3.4,7.4,59.8,8.7,18.7,117583,85254,61974,54388,25.3,11.7,17.3,15.2,31.8,17.4,0,16.2,82.7,0,0,0,1.1,76.2,10,0,1.1,770900,1.23,12964.02299908,15.4,77.9,6.8,0,5266.92640294388,0,12202.5326586937,10630,38.9,9,11.1,0.4,7.4,0.3,4,1.1,0,27.9,0.00919963201471941,58.1,17.3,40.8,-0.66022896184444
"219",219,1.00622220594959,"COMMERCE ISD",1,99956,16.1,14.8,20.3,19.9,3.6,6.5,89.8,378.3125,0.00010144347299169,8.87292243767313e-06,5.34268957756233e-05,0.0197368421052632,1685,0.326973684210526,0.0493421052631579,0.248026315789474,0,1520,24.9,21.1,44.7,0.9,1.6,1.1,5.6,69.3,10.3,13.4,10.3,37.8,6.1,220.9,120,2.8,4.5,7.7,54.3,12.5,18.2,94266,64577,62354,48951,19.4,12.7,38.2,10.3,27.9,27.9,7.9,2.8,86.8,0,0.8,0.8,0.8,84.9,9.6,3.3,1.7,279147,1.539,13751.3986842105,43.8,35,21.2,0,4292.65723684211,0,13391.4,11340,35.3,20,10.2,0.1,3.2,1.1,3.1,0.4,0,26.6,0.0197368421052632,55.2,13.1,42.1,1.09684836850608
"220",220,-0.258983807320304,"COMMUNITY ISD",1,1064465,36.1,6.1,6.8,52.3,3.1,6.3,151.2,642.5,4.32708675568738e-05,6.6068981156091e-06,4.86983049058357e-05,0.0144927536231884,2741,0.209165687426557,0.0528789659224442,0.131609870740306,0,2553,6.9,36.4,51.7,0.4,1.5,0.1,3,48.4,19.5,12.1,20,29.6,7.1,327.8,171,1.8,3.4,9,52.2,5.6,28,115250,82439,66173,55510,25.9,14.9,61.5,7,18.6,24.8,4.7,12.7,76.8,2.9,0.6,0,2.3,72.1,15.9,0,2.9,331246,1.67,11341.1394437916,45.4,48.6,6,0,5454.73247160204,0,17987.2334508421,9754,43.2,10.7,3.2,4.5,3.6,0.4,3.2,1.1,0.3,29.7,0.0144927536231884,48.3,23.2,25.1,-1.2025979331797
"221",221,0.703907977876229,"COMSTOCK ISD",5,47586,-2.6,20.8,28.9,18.4,3.3,7.9,70.3,205.625,0.00133551457465794,0.000365853658536585,0.00319155264723379,0,217,0,0,0,0,205,1,56.1,41.5,0,0.5,0,1,32.2,3.4,8.3,4.4,36.6,5.4,32,18.6,1,3.6,4,58.1,6,27.3,106515,74114,85511,52304,45.4,11,25.9,15.1,20.9,21.7,0,30.4,69.6,0,0,0,0,86.6,3.5,5.4,0,1033267,1.3,16369.8731707317,9.2,84.7,6.1,0,2276.12195121951,0,15901.6634146341,13361,42.5,6.6,6.2,0.3,1.2,3.4,3.4,1.3,0,35.1,0,58.6,30.4,28.2,1.16770212109075
"222",222,-0.322893604749624,"CONNALLY ISD",2,260579,10.9,18,22.6,24.2,3.3,6.2,79.8,492.85,8.35333178193169e-05,0,0,0.00617538081515027,2652,0.449567723342939,0.062165500205846,0.310004116920543,0,2429,33.4,30.3,30.8,0.5,0.4,0.1,4.6,80.8,10.5,9.2,10.5,39.9,5.2,379.8,185,1.6,3.3,9,48.7,10.5,26.8,126478,86214,64342,48789,30.8,13.1,41.6,10.3,20.9,26.3,8.1,13.5,75.7,0.5,0.5,0,1.6,76.6,7.1,7.8,0.3,279342,1.368,12184.6566488267,49.6,34.9,15.5,0,3527.07986825854,0,11375.6377109922,10253,37.6,8.7,11.6,0.5,5.5,0.2,3.9,1,3.2,27.9,0.00617538081515027,69.3,24.2,45.1,0.088517774593665
"223",223,2.51412097220355,"CONROE ISD",1,620443,36.1,8.9,13.2,34.5,3.4,7.5,138.7,1060.85685483871,9.21246688671508e-08,1.37907526471652e-08,1.48948556486829e-07,0.000805989119146891,68169,0.144783545422137,0.0241021746206426,0.111102500116248,0,64517,8.5,37.4,45.7,0.4,4.7,0.2,3.1,39.2,15.3,8.7,14.9,25.3,7.7,7951.9,3930.1,0.4,2.7,11.1,49.4,8.8,27.6,126457,92093,68710,59725,31.8,16.4,32.2,11,26.2,13.9,5.7,14.7,77.3,0.4,1,0.1,0.9,64.5,14,0.8,8.4,537024,1.28,10136.6881287103,23,69,8,0,2087.41562688904,0,11664.9060867678,8664,45.7,14.1,11.7,1.1,2.7,0.3,1.6,0.8,0.1,22,0.000805989119146891,54.3,22.8,31.5,1.22714572619234
"224",224,-1.34749591765367,"COOLIDGE ISD",6,22146,-5.3,19.2,26,14.8,3.8,7.1,68.1,145.444444444444,0.00175352580589849,0,0,0,317,0.0729166666666667,0,0.0347222222222222,0,288,18.4,51.4,25.3,0.3,0,0,4.5,77.1,13.2,16.3,13.2,33.7,2.8,53,31,1.9,3.8,1.9,58.5,11.2,22.8,122835,77278,71873,54009,22.8,9.3,25.8,15.7,19.4,24.1,3.2,6.5,90.3,0,0,0,0,68.9,9.4,7,2.2,128247,1.26,14984.46875,74.6,15.6,9.8,0,11849.7048611111,0,14075.6388888889,11717,41.2,9.2,10.7,0.4,5.6,0.2,4,0.7,1.8,26.3,0,74.6,9.7,64.9,-0.759457524624136
"225",225,0.411783122489889,"COOPER ISD",8,5230,0,16,25.5,25.1,3.4,5.5,80.2,292.166666666667,0.000312036405865366,1.15447566601439e-05,0.00013637243804795,0,863,0.188205771643664,0,0.155583437892095,0,797,9.9,13.6,70.8,0.9,0.6,0,4.3,58.3,2.1,11.4,1.9,36.5,12.4,129.4,64.3,2.3,6.2,2.3,49.7,16.2,23.2,95133,73631,60163,49881,12,12.4,37.3,12.1,14.5,34.4,3.1,6.2,90.7,0,0,0,0,74.6,4.8,4.7,0,231321,1.44,13344.4391468005,59.1,29.6,11.3,0,2309.23212045169,0,12762.9786700125,10267,37,4.4,11.7,0.1,7.5,0.3,4,3.1,0,32,0,29.3,9.3,20,0.348420609225319
"226",226,3.67790051012489,"COPPELL ISD",1,2613539,10.4,14,20.9,31.5,3.5,7.7,96.5,547.284090909091,3.72489758292389e-07,4.70272407747546e-08,2.73052325538759e-06,0.0188149609286094,13785,0.0380092557469084,0.00447613989833852,0.0284500417267279,0,13181,4.2,13.2,27.6,0.3,51.6,0.1,3.1,8.9,14.1,7.8,15.4,23.4,14.8,1422.4,856.6,1.5,3.2,13.3,60.2,8.5,13.3,118931,89037,70467,60973,22.2,15.4,36.7,10.5,27.9,15.3,3.2,8.2,81.8,0.6,5.3,0,0.9,63,10.2,0.3,5.3,844924,1.461,12088.0682042334,9.8,86.3,3.9,0,5069.15271982399,0,16102.5796980502,9198,52.8,12.8,1.2,1,3.1,0.9,1.7,3.7,0.5,22.3,0.0188149609286094,72.5,18.2,54.3,-1.51263464543173
"227",227,0.60881317147728,"COPPERAS COVE ISD",2,83093,10.2,11.8,15.7,16.1,4,6.6,82.9,786.125,5.68529836048251e-06,9.96397398555583e-07,4.28390647364988e-06,0,9211,0.263257352072753,0.0396834770284634,0.157316641077123,0,8467,18.3,27.9,39.1,0.5,1.5,2.6,10.2,55.9,5.2,11.6,5.2,25.7,5.2,1240.6,552.4,0.7,2.4,6.7,44.5,14,31.7,104696,79563,62934,51908,32.7,15.3,59.4,7.5,22.5,25.8,15.1,13.9,65.5,0.2,1.8,0.2,3.2,76.7,8.5,3.5,2.6,164833,1.22,10318.8189441361,56.5,22.6,21,0,7868.42234557695,0,10120.9381126727,9152,44.9,13.3,7.4,1.6,3.5,0.2,3.4,0.8,0.4,24.5,0,61,34.4,26.6,0.209455780827614
"228",228,0.370382422415441,"CORPUS CHRISTI ISD",2,353178,3.8,16.5,23.1,21.8,4.1,9,87.6,633.448497854077,4.73718215617472e-07,0,0,0.00109583036545943,38563,0.217905868171607,0.073557613281464,0.105117527806696,0,36502,3.6,79.9,13.2,0.2,2,0.1,1.1,68.1,6.4,10.4,6.4,22,3,4637.8,2227.6,1.2,3.3,9.2,48,10.5,27.7,86359,75649,64184,55551,73.5,16.4,36.2,11.4,29.9,13.5,3.6,59.2,34.8,0.3,1.3,0,0.8,73.2,10.2,6.5,0.1,408541,1.305,11209.456550326,34.7,50,15.3,0,1342.84822749438,0,13583.1950030135,9607,44.4,11.7,10.8,0.3,2.3,0.4,2.5,1.1,1.1,25.6,0.00109583036545943,86.9,65.2,21.7,0.726781460989293
"229",229,-0.51201075154633,"CORRIGAN-CAMDEN ISD",6,50123,10.4,16.7,26.6,13.1,4.8,8.7,78.7,272.875,0.00040582242712671,0,0,0,870,0.280487804878049,0,0.214634146341463,0,820,24.9,38.7,32.3,0.1,0.7,0,3.3,72.2,11.5,9.6,10.7,36.7,9.6,153.1,70.6,1.6,3.4,7.1,46.1,16,25.7,93178,73242,62033,55353,31.7,11.6,36,13.2,15.6,21.9,5.7,6.4,85.1,1.4,0,0,1.4,75.8,5.5,5.8,0,463160,1.18,17593.0085365854,33.4,50.5,16.1,0,2859.81829268293,0,15374.1097560976,13922,34.6,16.3,9.8,0.4,4.7,0.2,3.4,0.6,1.1,29,0,67.7,14.9,52.8,-0.00238143493771965
"230",230,0.417722545492905,"CORSICANA ISD",4,52624,10.2,13.4,21.1,15.9,3.3,6.2,76,669.652777777778,1.32338500962904e-05,1.2583879927367e-06,3.88800337410532e-06,0.00099403578528827,6416,0.246023856858847,0.0251822398939695,0.186713055003313,0,6036,16,52.1,24.2,0.2,0.6,3.6,3.2,77.7,26,10.5,29.4,28.1,7.8,878.9,416.8,1.1,2.8,9.1,47.4,13.5,26,118017,79025,64031,55565,37.7,14.5,39.9,11.4,21.4,19.5,6.5,10.5,79.8,0.5,0.7,0,1.9,76,12.3,3.3,1.6,257245,1.37,11167.0637839629,51.7,33.3,14.9,0,2999.24685222001,0,11766.63601723,10096,42.6,13.5,9.7,0.8,3.7,0.4,2.1,1.1,0.1,26,0.00099403578528827,75.7,20.1,55.6,0.668212690402266
"231",231,-0.715173964005373,"COTTON CENTER ISD",4,32522,-10.3,17.9,23.9,17.1,4.4,6.8,76.8,100.375,0.00934853586368738,0,0.000892766044281196,0,116,0,0,0,0,99,0,60.6,38.4,0,0,0,1,81.8,3,10.1,3,39.4,6.1,31.9,13.8,3.1,2.1,3.6,43.4,15.3,32.5,80100,62100,47873,49217,27.7,7.2,21.7,15,31.3,43.3,0,0,100,0,0,0,0,76.1,2.2,7.2,0,253011,1.153,20596.0909090909,67.5,23.4,9.1,0,1837.21212121212,0,21222.4242424242,16237,35.2,4.7,9,0.5,4.4,0.4,2.7,1.1,3.4,38.7,0,61.6,0,61.6,-0.011762048012659
"232",232,-0.755746011629602,"COTULLA ISD",6,6664,-3.2,26.6,27.4,7.5,2.4,6.8,65.1,329.875,0.000163065312213039,1.18550562442608e-05,1.44018308080808e-05,0,1407,0.381060606060606,0.0340909090909091,0.231818181818182,0,1320,0.2,94.7,4.4,0.1,0.4,0,0.2,89.9,7,14.8,6.1,35.9,8.3,253.4,108.8,1.6,2.4,3.6,42.9,18.7,30.9,97303,91584,57822,49326,85.4,12.1,36,10.9,11.9,22.1,0.9,72.5,24.8,0.9,0.9,0,0,79.8,8,6.6,0,3098470,1.261,23102.1643939394,4.1,84.9,11,0,22204.2363636364,0,23637.2242424242,13614,40.3,10.4,9.5,0.2,2.7,0.2,4.5,0.5,0.5,31.3,0,95.6,75.2,20.4,-0.0855889114819809
"233",233,-0.290756075222123,"COVINGTON ISD",6,35874,2.2,13.1,18.1,17.4,3.3,6.3,83.1,304.25,0.00179357843732409,0.000333881524486485,0.00123067074314853,0.00332225913621262,326,0.106312292358804,0,0,0,301,0,15,79.4,1,0.3,0,4.3,56.8,2,12.6,2,35.2,4,56.7,25.4,1.8,3.5,3.5,44.9,10.6,35.7,106609,85715,64349,52722,10.6,11.8,43.2,11.1,17.6,23.7,0,3.9,88.2,3.9,0,0,3.9,78.4,5.8,3.8,0,293878,1.3,24048.4551495017,32.4,52.4,15.2,0,2748.2292358804,0,21838.1627906977,21808,27,44.6,3.4,0,2.8,0,0.7,0.2,0.9,20.4,0.00332225913621262,20.6,11.7,8.9,-0.605195038725472
"234",234,0.98771088484244,"CRANDALL ISD",1,145310,40.6,9.8,13.8,20.5,3.2,6.5,117.1,580.359375,1.23431971637401e-05,2.14138033119123e-06,1.32674426172236e-05,0.000656024491581019,4918,0.220424229171222,0.0426415919527662,0.149573584080472,0,4573,18.7,31.9,45.7,0.4,0.5,0.1,2.7,52.8,13.5,11.7,13.1,27.4,5.6,596.6,306.4,1.7,4,9.9,51.4,12.2,20.9,100608,73974,65280,54993,20.6,14.9,42.3,9.6,24.4,20.1,7.8,5.2,84.7,0.7,0.3,0.3,1,70.9,13,3.4,3.8,169931,1.54,10552.5027334354,62.5,30.7,6.8,0,1787.30089656681,0,11686.3800568555,9207,43.7,12.1,5.1,1.9,4,0.2,3.6,0.6,1.2,27.7,0.000656024491581019,54.3,15.3,39,0.952847979337467
"235",235,-0.70975368635926,"CRANE ISD",6,4675,6.9,9.6,13.6,14.7,4,13.6,107.2,388.541666666667,0.000115346310262617,3.10699171250842e-05,0.000135968740635115,0,1226,0.0835464620630861,0.0110826939471441,0.0545609548167093,0,1173,1.8,78.9,18.2,0.2,0.6,0,0.4,43.5,20,9,19.3,26.6,6.6,162,88.5,2.5,3.8,7.9,54.6,13.9,17.4,105719,79014,70895,57936,49.5,13.3,31.3,13.4,21,20.4,2.2,29.2,65.2,0,1.1,0,2.3,67.2,10.8,6.5,4.2,735200,1.11,13928.68456948,22.8,72.2,5,0,8072.36061381074,0,12782.2890025575,12592,45.6,10,3.7,2.6,2.2,0.3,5.5,0,2.3,27.9,0,81.9,34.8,47.1,-0.402363530589298
"236",236,-0.67658524244095,"CRANFILLS GAP ISD",6,18235,0.1,13.7,19.7,19.8,3.4,5.5,86.2,130.5,0.00717926025390625,0,0.00078582763671875,0,137,0,0,0,0,128,3.1,28.9,64.8,0,0,0,3.1,68.8,7,16.4,7,43,0,30.2,15.2,3.3,3.3,3.9,50.3,13.2,26,95000,62680,46615,49321,13.2,8.4,39.4,13.5,8,19.6,0,6.6,93.4,0,0,0,0,83.6,3.3,5.1,0,587330,1.04,15289.59375,40.8,49.7,9.5,0,3620.0546875,0,15327.1015625,14456,38.6,5.6,9.7,0.3,3.6,0,3,2,3.5,33.7,0,35.1,6.6,28.5,-0.428075746350429
"237",237,1.19231463874733,"CRAWFORD ISD",2,260579,10.9,18,22.6,24.2,3.3,6.2,79.8,283.8125,0.000199593554942662,1.92557789555073e-05,0.000621924629918741,0.0258175559380379,607,0.0309810671256454,0,0.0223752151462995,0,581,1.5,8.6,88.3,0,0.5,0.2,0.9,24.8,1,11,0.9,29.6,4.5,89,51,1.1,2.2,6.7,57.3,9,23.7,114754,83197,62295,51870,7.4,11.4,7.8,18.4,11.7,13.7,0,0,98,0,0,0,2,83.9,7.4,2,0.3,313070,1.231,11007.4148020654,53.9,42,4.1,0,3031.03786574871,0,11207.1308089501,9936,50.3,4.6,4.9,0.2,5.1,0.3,5.3,0.8,0,28.5,0.0258175559380379,11.7,2,9.7,1.07092540735147
"238",238,0.977388261246998,"CROCKETT COUNTY CONSOLIDATED CSD",7,3098,-16.7,13.8,19.3,14,2.9,8.9,84.6,0,0,0,0,0,865,0.211111111111111,0,0.196296296296296,0,810,0.4,75.4,22.5,0.9,0.5,0,0.4,46.8,16.7,8.5,16.7,39.1,6.3,130.7,66.5,2.1,2.3,4.5,50.9,16.7,23.5,94054,79833,56608,52140,51.3,12.2,33.8,14.1,20.2,23.3,0,29,71,0,0,0,0,78.6,8.7,0,1.5,1568937,1.204,17398.575308642,8.6,85.7,5.7,0,3390.97530864198,0,16756.0617283951,11988,41.2,6.1,7.8,1.7,3.8,0.5,4.2,2.3,1.4,31.1,0,77.6,29,48.6,1.49820484607568
"239",239,-1.35490166786893,"CROCKETT ISD",7,22066,-7,20.9,28.8,15.2,3.1,5.3,68.1,381.28125,0.00022251851640024,0,0,0.00152788388082506,1418,0.148204736440031,0.0481283422459893,0.0290297937356761,0,1309,48.5,33.4,13.8,0.2,0.6,0.1,3.4,88.5,18.1,12.5,18,34.4,4,200.3,102.7,2,2.6,5.5,51.3,18,20.6,101185,75117,62416,52467,34.4,12.7,34,14.9,22.2,20.2,20.8,3.9,71.4,1.9,1,0,1,75,9.5,5.2,1.7,326904,1.25,13679.7119938885,44.9,31.7,23.4,0,4621.97402597403,0,13550.2223071047,11773,27.3,10.7,20.8,0.6,4.1,0.2,4.6,1.3,1,29.5,0.00152788388082506,86.2,28.6,57.6,-0.310914451372973
"240",240,-0.204170956168417,"CROSBY ISD",1,4731145,15.6,15,21.3,31.5,3.9,8.9,96.2,846.459016393443,1.03911957900411e-05,9.82934878601595e-07,9.09898733124218e-06,0.0954898911353033,6827,0.42348367029549,0.0710730948678071,0.18755832037325,0,6430,13.9,42.7,40.5,0.2,0.4,0,2.3,52.8,15.1,10.2,14.9,35.2,5,755.6,386.8,2.1,2.8,7.7,51.2,7.4,28.7,116784,85701,75708,64191,42.7,16.6,37.6,10.3,24.8,28.2,16.7,18.6,62.8,0,0.3,0,1.6,61.4,11,7.1,8,282489,1.65,11035.3482115086,49,39.6,11.4,0,799.757231726283,0,10457.2538102644,8554,46.9,14.6,6.6,0.6,3,0.3,2.2,1.2,0.5,24.2,0.0954898911353033,59.5,37.2,22.3,-0.179749753113407
"241",241,-7.20390709831879,"CROSS PLAINS ISD",3,13708,1.2,12.1,18.7,21,3.1,5.4,79.3,179.1875,0.000882112181004182,0.00012754013392199,0.000380680627866016,0,381,0.0584958217270195,0,0.0501392757660167,0,359,0,12.3,86.1,1.1,0.3,0,0.3,68,2.2,11.7,2.2,34.8,5.8,66.7,35.9,0.2,6.1,1.5,53.8,14.4,24,137829,74101,35600,50113,3,10,13.9,13.9,11.1,28.6,0,5.6,94.4,0,0,0,0,80.1,2.8,2.8,0,400717,1.17,17855.7270194986,49.2,35.2,15.6,0,4217.74094707521,0,19638.9637883008,12687,41.6,5.6,9,0.2,5.8,0.4,6.4,0.8,0,30.2,0,14,5.6,8.4,-6.99248795001517
"242",242,0.818046782342501,"CROSS ROADS ISD",4,82150,4.6,17.5,30.3,17.3,3.5,6.4,77.9,181.25,0.00031979213076409,4.61196814435286e-05,0.000264970622633103,0,592,0.154850746268657,0,0.14365671641791,0,536,1.3,12.3,83.6,0.4,0.2,0,2.2,55.2,2.8,11.9,2.8,34,4.1,100.9,54.3,2.3,3,4.1,53.8,7.9,28.9,101437,74048,55087,47258,5.5,9.9,36.1,12.7,3.2,23.5,0,1.8,96.3,0,0,0,1.8,75.3,7.6,5.5,0.9,471447,1.24,13884.5279850746,42.2,48.8,9,0,2101.41044776119,0,13986.3955223881,12349,36.5,14.1,10,0.3,5.5,0.2,5.7,1.2,1.1,25.3,0,16.4,3.6,12.8,0.671631555560165
"243",243,-7.85300559698812,"CROSSTIMBERS ACADEMY",1,148222,26.8,8.2,10.4,26.4,2.9,5.9,128.8,0,0,0,0,0.013986013986014,186,0,0,0,1,143,0,13.3,83.2,0,0,0,3.5,44.8,0.7,8.4,0.7,100,0,17.2,8,2.3,7.2,8.1,46.4,23.2,12.8,126985,83269,66375,50656,5.8,17.9,25,10.8,0,31.3,12.5,0,87.5,0,0,0,0,55.8,0,0,0,0,0,10115.5244755245,96.5,0.8,2.7,0,0,12.9300699300699,8616.74825174825,8160,21.1,8.6,5.9,0,19.1,0,0,3.3,0,42,0.013986013986014,16.8,12.5,4.3,-8.7051703048162
"244",244,-0.704271614980718,"CROWELL ISD",9,1095,-18,17,26.2,16.2,2.9,4.2,60.3,227.5,0.00383506616257089,0,0.000465500945179584,0,238,0.139130434782609,0,0.0565217391304348,0,230,2.6,43.5,48.7,0,0.9,0,4.3,77.4,1.3,19.6,1.3,46.1,5.7,45.2,19.6,2.2,0.2,2.2,43.5,25.4,26.5,102063,73500,53304,50725,21,11.7,35.6,14.5,9.7,23.6,3.7,15.3,81,0,0,0,0,77.7,9.2,1.3,0,1064649,1.17,15285.3956521739,9.3,77.1,13.6,0,8822.63478260869,0,14444.7652173913,15235,28.7,8.3,9.9,0.1,6.3,0.2,5.3,1.3,0,40,0,51.3,19,32.3,-0.349955571415228
"245",245,-0.353361702004077,"CROWLEY ISD",1,2110640,16.7,10.2,13.9,32.3,3.3,7.3,109.5,753.926136363636,1.87516040782597e-06,2.59835822459158e-07,8.22954620600956e-07,0.0112120263075478,17331,0.30209834011901,0.113999373629815,0.171813341684936,0,15965,45.2,33,13.1,0.3,4.3,0.2,3.9,71.5,17.2,10.6,17.3,29.1,7.2,1934.3,1114.4,0.4,3.4,10.4,57.6,16.2,11.9,169372,90270,75318,63514,53.2,14.3,40.4,9.5,35,21.8,29.9,14,51.6,0.4,1.6,0.4,2.2,77.6,11.5,2,3,389811,1.67,11946.210272471,35.7,50.4,13.9,0,1993.94569370498,0,17062.3673034764,10342,40.1,15.1,9.2,4.2,4.1,0.5,1.1,0.7,1.8,23.2,0.0112120263075478,86.9,48.5,38.4,-0.415071918287197
"246",246,0.282543225036852,"CRYSTAL CITY ISD",7,9670,-17.2,29.6,40.4,10.9,8.4,14.1,50.8,378.425,0.000105047906897727,0,0,0,1986,0.228661749209694,0.0463645943097998,0.123287671232877,0,1898,0.5,98.5,0.7,0.1,0.2,0,0.1,85.4,2.3,12.5,1.8,26,6.5,325.7,120.6,2.3,3.2,5.9,37,15.3,36.2,88447,71169,55734,45349,97.2,15.7,41.9,10.7,10.5,19,0,95,4.1,0,0,0,0.8,82.2,7.8,0.9,0.9,355200,1.533,13653.2102212856,39.8,42.9,17.3,0,4737.04847207587,0,12863.612223393,10646,38.1,8.3,12.3,0.1,3.3,0.4,3.3,0.7,2.6,31,0,99.4,95.8,3.59999999999999,1.31922299013985
